hash,timestamp,blockNumber,status,route,testMode,sourceToken,targetToken,amountIn,amountInFormatted,finalBalance,finalBalanceFormatted,profit,profitFormatted,profitPercent,firstLeg_dex,firstLeg_router,firstLeg_expectedOutput,firstLeg_actualOutput,firstLeg_outputDelta,firstLeg_accuracyPercent,secondLeg_dex,secondLeg_router,secondLeg_expectedOutput,secondLeg_actualOutput,secondLeg_outputDelta,secondLeg_accuracyPercent,overallAccuracy,profitPredictionAccuracy,profitImpact,gasUsed,gasPrice,gasCost,gasCostInUSD,executionTime,quoteAge
0xa64df91462d8a3e1c9d89853f72899090842d59af46ce1ff216529b1606a2991,2025-03-15T18:34:53.000Z,58769296,success,traderjoe-to-uniswap,true,USDC,WAVAX,970811,0.970811,50995442,50.995442,-1003,-0.001003,-0.10,traderjoe,0x18556DA13313f3532c54711497A8FedAC273220E,51953753240408910,51953753240408910,-51953753240408910,-100.00,uniswap,0xbb00FF08d01D300023C629E8fFfFcb65A5a578cE,969808,50995442,-969757.004558,-99.99,-100.00,-0.00,-99896584.42,339084,3000000000,0.001017252,0.02,17,0
0x497b16be9085ef944065be4b0f476a53477a9003ae7926cfe15ff7e5664bc52c,2025-03-15T18:35:27.000Z,58769314,success,traderjoe-to-uniswap,true,USDC,WAVAX,962236,0.962236,50993979,50.993979,-702,-0.000702,-0.07,traderjoe,0x18556DA13313f3532c54711497A8FedAC273220E,51494882386029402,51494882386029402,-51494882386029400,-100.00,uniswap,0xbb00FF08d01D300023C629E8fFfFcb65A5a578cE,961534,50993979,-961483.006021,-99.99,-100.00,-0.00,-99926945.00,334690,3000000000,0.00100407,0.02,17,0
0x4662c641b2b51ba91483611678a6754223751ef2a2da6d9f9fa20347c956bbae,2025-03-15T18:35:59.000Z,58769329,success,traderjoe-to-uniswap,true,USDC,WAVAX,1015949,1.015949,50992100,50.9921,-742,-0.000742,-0.07,traderjoe,0x18556DA13313f3532c54711497A8FedAC273220E,54369370198710556,54369370198710556,-54369370198710560,-100.00,uniswap,0xbb00FF08d01D300023C629E8fFfFcb65A5a578cE,1015207,50992100,-1015156.0079,-99.99,-100.00,-0.00,-99926864.91,334690,3000000000,0.00100407,0.02,17,0
0x2c41577e6a4ba361827d353cd97d1b028a6ae77cd00424449445d70d22f1ce65,2025-03-15T18:34:23.000Z,58769283,success,uniswap-to-traderjoe,true,USDC,WAVAX,1046457,1.046457,50996445,50.996445,-1696,-0.001696,-0.16,uniswap,0xbb00FF08d01D300023C629E8fFfFcb65A5a578cE,56003813194036853,56003813194036853,-56003813194036856,-100.00,traderjoe,0x18556DA13313f3532c54711497A8FedAC273220E,1044761,50996445,-1044710.003555,-100.00,-100.00,-0.00,-99837829.48,351484,3000000000,0.001054452,0.02,18,0
0x774b80bfcc7810139e35ca8d936e67fabb3f6e207fbc600b9eb3b0f2d04e0412,2025-03-15T18:35:10.000Z,58769303,success,uniswap-to-traderjoe,true,USDC,WAVAX,953975,0.953975,50994681,50.994681,-761,-0.000761,-0.07,uniswap,0xbb00FF08d01D300023C629E8fFfFcb65A5a578cE,51053557912541623,51053557912541623,-51053557912541624,-100.00,traderjoe,0x18556DA13313f3532c54711497A8FedAC273220E,953214,50994681,-953163.005319,-99.99,-100.00,-0.00,-99920128.60,335187,3000000000,0.001005561,0.02,17,0
0x6e0f57c963e3b50d1a1b12e2171b06b587fdc41526b7e01eb42fef2b30640cbb,2025-03-15T18:35:44.000Z,58769321,success,uniswap-to-traderjoe,true,USDC,WAVAX,1048457,1.048457,50992842,50.992842,-1137,-0.001137,-0.10,uniswap,0xbb00FF08d01D300023C629E8fFfFcb65A5a578cE,56093842825626269,56093842825626269,-56093842825626270,-100.00,traderjoe,0x18556DA13313f3532c54711497A8FedAC273220E,1047320,50992842,-1047269.007158,-100.00,-100.00,-0.00,-99891455.03,335190,3000000000,0.00100557,0.02,17,0
